,gene_id,gene_ontology
27103,ybeI|b0624|ECK0617,plasma membrane
27104,ybeI|b0624|ECK0617,plasma membrane
27105,ybeI|b0624|ECK0617,integral component of plasma membrane
27106,ybeI|b0624|ECK0617,fluoride transmembrane transporter activity
27107,ybeI|b0624|ECK0617,fluoride transmembrane transport
27108,b3130|ECK3118,toxin-antitoxin complex
27109,b3130|ECK3118,endoribonuclease activity
27110,b3130|ECK3118,"RNA phosphodiester bond hydrolysis, endonucleolytic"
27111,b3130|ECK3118,ribosomal large subunit binding
27112,b3130|ECK3118,RNA phosphodiester bond hydrolysis
27113,b3130|ECK3118,ribonuclease activity
27114,b3130|ECK3118,ribonuclease activity
27115,b3130|ECK3118,protein binding
27116,b3130|ECK3118,hydrolase activity
27117,b3130|ECK3118,endonuclease activity
27118,b3130|ECK3118,nuclease activity
27119,b3130|ECK3118,negative regulation of cell growth
27120,b3104|ECK3095,plasma membrane
27121,b3104|ECK3095,plasma membrane
27122,b3104|ECK3095,plasma membrane
27123,b3104|ECK3095,plasma membrane
27124,b3104|ECK3095,integral component of membrane
27125,b3104|ECK3095,integral component of membrane
27126,b3104|ECK3095,membrane
27127,b3104|ECK3095,plasma membrane
27128,b3103|ECK3094,plasma membrane
27129,b3103|ECK3094,plasma membrane
27130,b3103|ECK3094,plasma membrane
27131,b3103|ECK3094,plasma membrane
27132,b3103|ECK3094,plasma membrane
27133,b3103|ECK3094,integral component of membrane
27134,b3103|ECK3094,integral component of membrane
27135,b3103|ECK3094,membrane
27136,b3103|ECK3094,plasma membrane
27137,refII|cet|b4400|ECK4392,plasma membrane
27138,refII|cet|b4400|ECK4392,plasma membrane
27139,refII|cet|b4400|ECK4392,plasma membrane
27140,refII|cet|b4400|ECK4392,plasma membrane
27141,refII|cet|b4400|ECK4392,integral component of membrane
27142,refII|cet|b4400|ECK4392,membrane
27143,refII|cet|b4400|ECK4392,plasma membrane
27144,yjjE|ORF2|b4398|ECK4390,"positive regulation of transcription, DNA-templated"
27145,yjjE|ORF2|b4398|ECK4390,bacterial-type cis-regulatory region sequence-specific DNA binding
27146,yjjE|ORF2|b4398|ECK4390,identical protein binding
27147,yjjE|ORF2|b4398|ECK4390,identical protein binding
27148,yjjE|ORF2|b4398|ECK4390,"regulation of transcription, DNA-templated"
27149,yjjE|ORF2|b4398|ECK4390,cytoplasm
27150,yjjE|ORF2|b4398|ECK4390,cytoplasm
27151,yjjE|ORF2|b4398|ECK4390,DNA binding
27152,yjjE|ORF2|b4398|ECK4390,DNA binding
27153,yjjE|ORF2|b4398|ECK4390,phosphorelay signal transduction system
27154,yjjE|ORF2|b4398|ECK4390,phosphorelay signal transduction system
27155,yjjE|ORF2|b4398|ECK4390,cytosol
27156,yjjE|ORF2|b4398|ECK4390,protein-DNA complex
27157,yjjE|ORF2|b4398|ECK4390,DNA-binding transcription factor activity
27158,yjjE|ORF2|b4398|ECK4390,transcription regulatory region sequence-specific DNA binding
27159,yjjE|ORF2|b4398|ECK4390,DNA-binding transcription activator activity
27160,yjjE|ORF2|b4398|ECK4390,phosphorelay response regulator activity
27161,chpBI|yjfB|b4224|ECK4220,toxin-antitoxin pair type II binding
27162,chpBI|yjfB|b4224|ECK4220,protein binding
27163,chpBI|yjfB|b4224|ECK4220,protein binding
27164,chpBI|yjfB|b4224|ECK4220,positive regulation of cell growth
27165,chpBI|yjfB|b4224|ECK4220,DNA binding
27166,chpBI|yjfB|b4224|ECK4220,DNA binding
27167,b1814|ECK1812,protein binding
27168,b1814|ECK1812,cytosol
27169,b1814|ECK1812,lyase activity
27170,b1814|ECK1812,"4 iron, 4 sulfur cluster binding"
27171,b1814|ECK1812,"4 iron, 4 sulfur cluster binding"
27172,b1814|ECK1812,iron-sulfur cluster binding
27173,b1814|ECK1812,metal ion binding
27174,b1814|ECK1812,gluconeogenesis
27175,b1814|ECK1812,gluconeogenesis
27176,b1814|ECK1812,gluconeogenesis
27177,b1814|ECK1812,L-serine catabolic process
27178,b1814|ECK1812,L-serine ammonia-lyase activity
27179,b1814|ECK1812,L-serine ammonia-lyase activity
27180,b1814|ECK1812,L-serine ammonia-lyase activity
27181,b1814|ECK1812,L-serine ammonia-lyase activity
27182,folK,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity
27183,folK,transferase activity
27184,folK,folic acid-containing compound biosynthetic process
27185,folK,tetrahydrofolate biosynthetic process
27186,folK,phosphorylation
27187,folK,magnesium ion binding
27188,folK,ATP binding
27189,folK,nucleotide binding
27190,folK,kinase activity
27191,folK,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity
27192,folK,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity
27193,folK,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity
27194,folK,folic acid biosynthetic process
27195,nfeR,cellular response to DNA damage stimulus
27196,nfeR,"positive regulation of transcription, DNA-templated"
27197,nfeR,"positive regulation of transcription, DNA-templated"
27198,nfeR,"negative regulation of transcription, DNA-templated"
27199,nfeR,"negative regulation of transcription, DNA-templated"
27200,nfeR,DNA-binding transcription factor activity
27201,nfeR,cytosol
27202,nfeR,DNA binding
27203,nfeR,DNA binding
27204,b3099|ECK3090,plasma membrane
27205,b3099|ECK3090,plasma membrane
27206,b3099|ECK3090,plasma membrane
27207,b3099|ECK3090,plasma membrane
27208,b3099|ECK3090,plasma membrane
27209,b3099|ECK3090,integral component of membrane
27210,b3099|ECK3090,membrane
27211,b3098|ECK3089,ribosome binding
27212,b3098|ECK3089,protein binding
27213,b3098|ECK3089,protein binding
27214,b3098|ECK3089,membrane
27215,b3098|ECK3089,plasma membrane
27216,b3098|ECK3089,plasma membrane
27217,b3098|ECK3089,plasma membrane
27218,b3098|ECK3089,plasma membrane
27219,b3098|ECK3089,plasma membrane
27220,b3098|ECK3089,integral component of membrane
27221,b3098|ECK3089,ribosomal small subunit binding
27222,b3098|ECK3089,cell pole
27223,b1651|ECK1647,response to toxic substance
27224,b1651|ECK1647,cytosol
27225,b1651|ECK1647,metal ion binding
27226,b1651|ECK1647,metal ion binding
27227,b1651|ECK1647,lyase activity
27228,b1651|ECK1647,nickel cation binding
27229,b1651|ECK1647,protein binding
27230,b1651|ECK1647,lactoylglutathione lyase activity
27231,b1651|ECK1647,lactoylglutathione lyase activity
27232,b1651|ECK1647,lactoylglutathione lyase activity
27233,b1651|ECK1647,methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione
27234,b1651|ECK1647,cytoplasm
27235,b1651|ECK1647,lactoylglutathione lyase activity
27236,b1651|ECK1647,methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione
27237,aceK,ATP binding
27238,aceK,[isocitrate dehydrogenase (NADP+)] kinase activity
27239,aceK,tricarboxylic acid cycle
27240,aceK,glyoxylate cycle
27241,aceK,cytoplasm
27242,aceK,"hydrolase activity, acting on ester bonds"
27243,aceK,protein binding
27244,aceK,protein binding
27245,aceK,peptidyl-serine dephosphorylation
27246,aceK,phosphatase activity
27247,aceK,hydrolase activity
27248,aceK,transferase activity
27249,aceK,phosphorylation
27250,aceK,kinase activity
27251,aceK,phosphoprotein phosphatase activity
27252,aceK,nucleotide binding
27253,aceK,glucose metabolic process
27254,aceK,AMP binding
27255,aceK,peptidyl-serine phosphorylation
27256,aceK,protein serine/threonine phosphatase activity
27257,aceK,protein serine/threonine kinase activity
27258,aceK,protein serine/threonine kinase activity
27259,aceK,regulation of catalytic activity
27260,aceK,tricarboxylic acid cycle
27261,aceK,tricarboxylic acid cycle
27262,aceK,cytoplasm
27263,aceK,cytoplasm
27264,aceK,cytoplasm
27265,aceK,cytoplasm
27266,aceK,ATP binding
27267,aceK,ATP binding
27268,aceK,ATP binding
27269,aceK,[isocitrate dehydrogenase (NADP+)] kinase activity
27270,aceK,[isocitrate dehydrogenase (NADP+)] kinase activity
27271,aceK,[isocitrate dehydrogenase (NADP+)] kinase activity
27272,aceK,[isocitrate dehydrogenase (NADP+)] kinase activity
27273,aceK,glyoxylate cycle
27274,aceK,glyoxylate cycle
27275,aceK,protein dephosphorylation
27276,aceK,regulation of catalytic activity
27277,aceK,ATP binding
27278,aceK,peptidyl-serine phosphorylation
27279,aceK,phosphoprotein phosphatase activity
27280,aceK,AMP binding
27281,aceK,[isocitrate dehydrogenase (NADP+)] kinase activity
27282,ygjN|b3083|ECK3073,"RNA phosphodiester bond hydrolysis, endonucleolytic"
27283,ygjN|b3083|ECK3073,nucleic acid phosphodiester bond hydrolysis
27284,ygjN|b3083|ECK3073,nucleic acid phosphodiester bond hydrolysis
27285,ygjN|b3083|ECK3073,"hydrolase activity, acting on ester bonds"
27286,ygjN|b3083|ECK3073,hydrolase activity
27287,ygjN|b3083|ECK3073,endonuclease activity
27288,ygjN|b3083|ECK3073,nuclease activity
27289,ygjN|b3083|ECK3073,RNA binding
27290,ygjN|b3083|ECK3073,negative regulation of translation
27291,ygjN|b3083|ECK3073,regulation of mRNA stability
27292,ygjN|b3083|ECK3073,endoribonuclease activity
27293,b2998|ECK2992,response to butan-1-ol
27294,b2984|ECK2978,ATP binding
27295,b2984|ECK2978,nucleotide binding
27296,b4506|ECK0295,translation
27297,b4506|ECK0295,translation
27298,b4506|ECK0295,ribosome
27299,b4506|ECK0295,ribosome
27300,b4506|ECK0295,structural constituent of ribosome
27301,b0587|ECK0580,peptidyl-tyrosine phosphorylation
27302,b0587|ECK0580,membrane
27303,b0587|ECK0580,membrane
27304,b0587|ECK0580,ion transport
27305,b0587|ECK0580,lipopolysaccharide biosynthetic process
27306,b0587|ECK0580,ferric-enterobactin import into cell
27307,b0587|ECK0580,ferric-enterobactin transmembrane transporter activity
27308,b0587|ECK0580,iron ion homeostasis
27309,b0587|ECK0580,plasma membrane
27310,b0587|ECK0580,plasma membrane
27311,b0587|ECK0580,plasma membrane
27312,b0587|ECK0580,plasma membrane
27313,b0587|ECK0580,integral component of membrane
27314,b0587|ECK0580,plasma membrane
27315,b0587|ECK0580,protein tyrosine kinase activity
27316,b3215|ECK3205,cell wall organization
27317,b3215|ECK3205,outer membrane-bounded periplasmic space
27318,b3215|ECK3205,periplasmic space
27319,b3215|ECK3205,periplasmic space
27320,ossB|b3214|ECK3204,outer membrane-bounded periplasmic space
27321,ossB|b3214|ECK3204,plasma membrane
27322,ossB|b3214|ECK3204,plasma membrane
27323,ossB|b3214|ECK3204,integral component of membrane
27324,ossB|b3214|ECK3204,membrane
27325,b0917|ECK0908,cytosol
27326,b0917|ECK0908,cytosol
27327,rarA,replisome
27328,rarA,positive regulation of catalytic activity
27329,rarA,DNA replication
27330,rarA,DNA replication
27331,rarA,DNA binding
27332,rarA,ATP binding
27333,rarA,ATP binding
27334,rarA,nucleotide binding
27335,rarA,DNA-dependent DNA replication
27336,rarA,DNA recombination
27337,rarA,single-stranded DNA helicase activity
27338,rarA,regulation of DNA repair
27339,rarA,DNA-dependent DNA replication
27340,rarA,enzyme activator activity
27341,b2939|ECK2934,response to acidic pH
27342,b2939|ECK2934,cytoplasm
27343,b2939|ECK2934,cytoplasm
27344,b0858|ECK0849,plasma membrane
27345,b0858|ECK0849,plasma membrane
27346,b0858|ECK0849,plasma membrane
27347,b0858|ECK0849,plasma membrane
27348,b0858|ECK0849,integral component of membrane
27349,b0858|ECK0849,membrane
27350,b2952|ECK2947,cellular hyperosmotic response
27351,b2952|ECK2947,plasma membrane
27352,b2952|ECK2947,plasma membrane
27353,b2952|ECK2947,plasma membrane
27354,b2952|ECK2947,plasma membrane
27355,b2952|ECK2947,integral component of membrane
27356,b2952|ECK2947,membrane
27357,b2952|ECK2947,membrane
27358,nudA|b0099|ECK0100,protein binding
27359,nudA|b0099|ECK0100,metal ion binding
27360,nudA|b0099|ECK0100,hydrolase activity
27361,nudA|b0099|ECK0100,hydrolase activity
27362,nudA|b0099|ECK0100,"8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity"
27363,nudA|b0099|ECK0100,"8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity"
27364,nudA|b0099|ECK0100,8-oxo-GDP phosphatase activity
27365,nudA|b0099|ECK0100,8-oxo-dGDP phosphatase activity
27366,nudA|b0099|ECK0100,manganese ion binding
27367,nudA|b0099|ECK0100,"8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity"
27368,nudA|b0099|ECK0100,"8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity"
27369,nudA|b0099|ECK0100,"8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity"
27370,nudA|b0099|ECK0100,"8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity"
27371,nudA|b0099|ECK0100,"8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity"
27372,nudA|b0099|ECK0100,cellular response to DNA damage stimulus
27373,nudA|b0099|ECK0100,DNA repair
27374,nudA|b0099|ECK0100,DNA repair
27375,nudA|b0099|ECK0100,DNA repair
27376,nudA|b0099|ECK0100,DNA repair
27377,nudA|b0099|ECK0100,DNA replication
27378,nudA|b0099|ECK0100,magnesium ion binding
27379,nudA|b0099|ECK0100,8-oxo-dGDP phosphatase activity
27380,nudA|b0099|ECK0100,8-oxo-GDP phosphatase activity
27381,nudA|b0099|ECK0100,"8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity"
27382,nudA|b0099|ECK0100,DNA repair
27383,nudA|b0099|ECK0100,"8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity"
27384,yccL|sfa|b4517|ECK0982,cytosol
27385,yccL|sfa|b4517|ECK0982,identical protein binding
27386,cpdB,cellular response to DNA damage stimulus
27387,cpdB,dephosphorylation
27388,cpdB,"hydrolase activity, acting on ester bonds"
27389,cpdB,hydrolase activity
27390,cpdB,hydrolase activity
27391,cpdB,nucleotide metabolic process
27392,cpdB,metabolic process
27393,cpdB,catalytic activity
27394,cpdB,outer membrane-bounded periplasmic space
27395,cpdB,outer membrane-bounded periplasmic space
27396,cpdB,metal ion binding
27397,cpdB,metal ion binding
27398,cpdB,periplasmic space
27399,cpdB,periplasmic space
27400,cpdB,periplasmic space
27401,cpdB,nucleotide catabolic process
27402,cpdB,nucleotide catabolic process
27403,cpdB,nucleotide binding
27404,cpdB,nucleotide binding
27405,cpdB,3'-nucleotidase activity
27406,cpdB,3'-nucleotidase activity
27407,cpdB,3'-nucleotidase activity
27408,cpdB,"2',3'-cyclic-nucleotide 2'-phosphodiesterase activity"
27409,cpdB,"2',3'-cyclic-nucleotide 2'-phosphodiesterase activity"
27410,cpdB,"2',3'-cyclic-nucleotide 2'-phosphodiesterase activity"
27411,cpdB,"2',3'-cyclic-nucleotide 2'-phosphodiesterase activity"
27412,cpdB,nucleotide catabolic process
27413,cpdB,outer membrane-bounded periplasmic space
27414,b1057|ECK1042,electron transfer activity
27415,b1057|ECK1042,oxidation-reduction process
27416,b1057|ECK1042,respiratory electron transport chain
27417,b1057|ECK1042,plasma membrane
27418,b1057|ECK1042,plasma membrane
27419,b1057|ECK1042,plasma membrane
27420,b1057|ECK1042,plasma membrane
27421,b1057|ECK1042,metal ion binding
27422,b1057|ECK1042,integral component of membrane
27423,b1057|ECK1042,integral component of membrane
27424,b1057|ECK1042,membrane
27425,b1057|ECK1042,membrane
27426,b1057|ECK1042,heme binding
27427,b1057|ECK1042,plasma membrane
27428,yjcD|b4064|ECK4057,transmembrane transporter activity
27429,yjcD|b4064|ECK4057,guanine import across plasma membrane
27430,yjcD|b4064|ECK4057,guanine transmembrane transporter activity
27431,yjcD|b4064|ECK4057,hypoxanthine transport
27432,yjcD|b4064|ECK4057,integral component of plasma membrane
27433,yjcD|b4064|ECK4057,purine nucleobase transport
27434,yjcD|b4064|ECK4057,purine nucleobase transmembrane transporter activity
27435,yjcD|b4064|ECK4057,transmembrane transport
27436,yjcD|b4064|ECK4057,plasma membrane
27437,yjcD|b4064|ECK4057,plasma membrane
27438,yjcD|b4064|ECK4057,plasma membrane
27439,yjcD|b4064|ECK4057,plasma membrane
27440,yjcD|b4064|ECK4057,plasma membrane
27441,yjcD|b4064|ECK4057,integral component of membrane
27442,yjcD|b4064|ECK4057,membrane
27443,yjcD|b4064|ECK4057,membrane
27444,yjcD|b4064|ECK4057,guanine transmembrane transporter activity
27445,yjcD|b4064|ECK4057,plasma membrane
27446,yjcD|b4064|ECK4057,purine nucleobase transmembrane transporter activity
27447,b0853|ECK0844,negative regulation of bacterial-type flagellum assembly
27448,b0853|ECK0844,response to ionizing radiation
27449,b0853|ECK0844,regulation of bacterial-type flagellum assembly
27450,b0853|ECK0844,protein binding
27451,b0853|ECK0844,negative regulation of single-species biofilm formation on inanimate substrate
27452,b0853|ECK0844,negative regulation of cell growth
27453,b0853|ECK0844,pilus assembly
27454,b0853|ECK0844,negative regulation of bacterial-type flagellum-dependent cell motility
27455,ygfY|cptB|b2897|ECK2892,cytoplasm
27456,ygfY|cptB|b2897|ECK2892,cytoplasm
27457,ygfY|cptB|b2897|ECK2892,respiratory chain complex II assembly
27458,ygfY|cptB|b2897|ECK2892,protein binding
27459,ygfY|cptB|b2897|ECK2892,protein flavinylation
27460,ygfY|cptB|b2897|ECK2892,protein flavinylation
27461,ygfY|cptB|b2897|ECK2892,protein flavinylation
27462,ygfY|cptB|b2897|ECK2892,succinate metabolic process
27463,ygfY|cptB|b2897|ECK2892,negative regulation of molecular function
27464,ygfY|cptB|b2897|ECK2892,succinate metabolic process
27465,ygfM,molecular_function
27466,ygfM,FAD binding
27467,ygfM,oxidation-reduction process
27468,ygfM,flavin adenine dinucleotide binding
27469,ygfM,oxidoreductase activity
27470,yliH|b0836|ECK0826,regulation of single-species biofilm formation
27471,yliH|b0836|ECK0826,regulation of gene expression
27472,ygcF|b2777|ECK2771,S-adenosyl-L-methionine binding
27473,ygcF|b2777|ECK2771,carbon-nitrogen lyase activity
27474,ygcF|b2777|ECK2771,magnesium ion binding
27475,ygcF|b2777|ECK2771,cell division site
27476,ygcF|b2777|ECK2771,negative regulation of cytokinesis
27477,ygcF|b2777|ECK2771,cytosol
27478,ygcF|b2777|ECK2771,cytosol
27479,ygcF|b2777|ECK2771,catalytic activity
27480,ygcF|b2777|ECK2771,lyase activity
27481,ygcF|b2777|ECK2771,queuosine biosynthetic process
27482,ygcF|b2777|ECK2771,queuosine biosynthetic process
27483,ygcF|b2777|ECK2771,queuosine biosynthetic process
27484,ygcF|b2777|ECK2771,"4 iron, 4 sulfur cluster binding"
27485,ygcF|b2777|ECK2771,"4 iron, 4 sulfur cluster binding"
27486,ygcF|b2777|ECK2771,iron-sulfur cluster binding
27487,ygcF|b2777|ECK2771,iron-sulfur cluster binding
27488,ygcF|b2777|ECK2771,metal ion binding
27489,ygaW|b2670|ECK2664,proton transmembrane transport
27490,ygaW|b2670|ECK2664,solute:proton antiporter activity
27491,ygaW|b2670|ECK2664,L-alanine transport
27492,ygaW|b2670|ECK2664,L-alanine transport
27493,ygaW|b2670|ECK2664,L-alpha-amino acid transmembrane transport
27494,ygaW|b2670|ECK2664,membrane
27495,ygaW|b2670|ECK2664,amino acid transport
27496,ygaW|b2670|ECK2664,integral component of plasma membrane
27497,ygaW|b2670|ECK2664,integral component of plasma membrane
27498,ygaW|b2670|ECK2664,L-amino acid efflux transmembrane transporter activity
27499,ygaW|b2670|ECK2664,L-amino acid efflux transmembrane transporter activity
27500,ygaW|b2670|ECK2664,L-amino acid efflux transmembrane transporter activity
27501,ygaW|b2670|ECK2664,L-amino acid efflux transmembrane transporter activity
27502,ygaW|b2670|ECK2664,amino acid export across plasma membrane
27503,ygaW|b2670|ECK2664,amino acid export across plasma membrane
27504,ygaW|b2670|ECK2664,plasma membrane
27505,ygaW|b2670|ECK2664,plasma membrane
27506,ygaW|b2670|ECK2664,plasma membrane
27507,ygaW|b2670|ECK2664,plasma membrane
27508,ygaW|b2670|ECK2664,plasma membrane
27509,ygaW|b2670|ECK2664,integral component of membrane
27510,ygaW|b2670|ECK2664,integral component of membrane
27511,pufY|b2230|ECK2222,cytosol
27512,pufY|b2230|ECK2222,cytosol
27513,pufX|yfaB|b2232|ECK2224,3-demethylubiquinol-n 3-O-methyltransferase activity
27514,pufX|yfaB|b2232|ECK2224,cytoplasm
27515,pufX|yfaB|b2232|ECK2224,cytoplasm
27516,pufX|yfaB|b2232|ECK2224,ubiquinone biosynthesis complex
27517,pufX|yfaB|b2232|ECK2224,3-demethylubiquinol-8 3-O-methyltransferase activity
27518,pufX|yfaB|b2232|ECK2224,phosphatidylglycerol binding
27519,pufX|yfaB|b2232|ECK2224,hyperosmotic salinity response
27520,pufX|yfaB|b2232|ECK2224,protein binding
27521,pufX|yfaB|b2232|ECK2224,protein binding
27522,pufX|yfaB|b2232|ECK2224,protein binding
27523,pufX|yfaB|b2232|ECK2224,transferase activity
27524,pufX|yfaB|b2232|ECK2224,methyltransferase activity
27525,pufX|yfaB|b2232|ECK2224,"2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity"
27526,pufX|yfaB|b2232|ECK2224,cytosol
27527,pufX|yfaB|b2232|ECK2224,methylation
27528,pufX|yfaB|b2232|ECK2224,3-demethylubiquinone-9 3-O-methyltransferase activity
27529,pufX|yfaB|b2232|ECK2224,"2-octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone methyltransferase activity"
27530,pufX|yfaB|b2232|ECK2224,ubiquinone biosynthetic process
27531,pufX|yfaB|b2232|ECK2224,ubiquinone biosynthetic process
27532,pufX|yfaB|b2232|ECK2224,ubiquinone biosynthetic process
27533,pufX|yfaB|b2232|ECK2224,ubiquinone biosynthetic process
27534,pufX|yfaB|b2232|ECK2224,ubiquinone biosynthetic process
27535,ybiS|b0819|ECK0809,cell wall organization
27536,ybiS|b0819|ECK0809,proteolysis
27537,ybiS|b0819|ECK0809,hydrolase activity
27538,ybiS|b0819|ECK0809,transferase activity
27539,ybiS|b0819|ECK0809,transferase activity
27540,ybiS|b0819|ECK0809,peptidoglycan biosynthetic process
27541,ybiS|b0819|ECK0809,peptidoglycan biosynthetic process
27542,ybiS|b0819|ECK0809,outer membrane-bounded periplasmic space
27543,ybiS|b0819|ECK0809,"peptidoglycan L,D-transpeptidase activity"
27544,ybiS|b0819|ECK0809,"peptidoglycan L,D-transpeptidase activity"
27545,ybiS|b0819|ECK0809,"transferase activity, transferring glycosyl groups"
27546,ybiS|b0819|ECK0809,regulation of cell shape
27547,ybiS|b0819|ECK0809,peptidoglycan-protein cross-linking
27548,ybiS|b0819|ECK0809,peptidoglycan-protein cross-linking
27549,ybiS|b0819|ECK0809,periplasmic space
27550,ybiS|b0819|ECK0809,periplasmic space
27551,ybiS|b0819|ECK0809,peptidoglycan-protein cross-linking
27552,ybiS|b0819|ECK0809,"peptidoglycan L,D-transpeptidase activity"
27553,ybiM|b0806|ECK0795,periplasmic space
27554,ybiM|b0806|ECK0795,periplasmic space
27555,ybiM|b0806|ECK0795,extrinsic component of periplasmic side of plasma membrane
27556,ybiM|b0806|ECK0795,colanic acid biosynthetic process
27557,b2603|ECK2600,periplasmic space
27558,b2603|ECK2600,periplasmic space
27559,b2603|ECK2600,bacterial-type flagellum-dependent swarming motility
27560,b0754|ECK0743,cytosol
27561,b0754|ECK0743,cytosol
27562,b0754|ECK0743,identical protein binding
27563,b0754|ECK0743,identical protein binding
27564,b0754|ECK0743,identical protein binding
27565,b0754|ECK0743,biosynthetic process
27566,b0754|ECK0743,catalytic activity
27567,b0754|ECK0743,chorismate biosynthetic process
27568,b0754|ECK0743,transferase activity
27569,b0754|ECK0743,aromatic amino acid family biosynthetic process
27570,b0754|ECK0743,aromatic amino acid family biosynthetic process
27571,b0754|ECK0743,cellular amino acid biosynthetic process
27572,b0754|ECK0743,3-deoxy-7-phosphoheptulonate synthase activity
27573,b0754|ECK0743,3-deoxy-7-phosphoheptulonate synthase activity
27574,b0754|ECK0743,3-deoxy-7-phosphoheptulonate synthase activity
27575,b0754|ECK0743,3-deoxy-7-phosphoheptulonate synthase activity
27576,b0754|ECK0743,cytoplasm
27577,b0754|ECK0743,aromatic amino acid family biosynthetic process
27578,b2504|ECK2500,plasma membrane
27579,b2504|ECK2500,plasma membrane
27580,b2504|ECK2500,plasma membrane
27581,b2504|ECK2500,stress response to nickel ion
27582,b2504|ECK2500,stress response to metal ion
27583,b2504|ECK2500,integral component of plasma membrane
27584,b2504|ECK2500,integral component of membrane
27585,b2504|ECK2500,membrane
27586,b2325|ECK2319,cytosol
27587,ynjG|orf135|b1759|ECK1757,protein binding
27588,ynjG|orf135|b1759|ECK1757,hydrolase activity
27589,ynjG|orf135|b1759|ECK1757,hydrolase activity
27590,ynjG|orf135|b1759|ECK1757,hydrolase activity
27591,ynjG|orf135|b1759|ECK1757,"8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity"
27592,ynjG|orf135|b1759|ECK1757,8-oxo-GDP phosphatase activity
27593,ynjG|orf135|b1759|ECK1757,8-oxo-dGDP phosphatase activity
27594,ynjG|orf135|b1759|ECK1757,"8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity"
27595,ynjG|orf135|b1759|ECK1757,DNA repair
27596,phe-act|b1714|ECK1712,magnesium ion binding
27597,phe-act|b1714|ECK1712,phenylalanine-tRNA ligase complex
27598,phe-act|b1714|ECK1712,tRNA aminoacylation
27599,phe-act|b1714|ECK1712,phenylalanyl-tRNA aminoacylation
27600,phe-act|b1714|ECK1712,phenylalanyl-tRNA aminoacylation
27601,phe-act|b1714|ECK1712,phenylalanyl-tRNA aminoacylation
27602,phe-act|b1714|ECK1712,tRNA binding
27603,phe-act|b1714|ECK1712,cytosol
27604,phe-act|b1714|ECK1712,cytosol
27605,phe-act|b1714|ECK1712,metal ion binding
27606,phe-act|b1714|ECK1712,ligase activity
27607,phe-act|b1714|ECK1712,translation
27608,phe-act|b1714|ECK1712,ATP binding
27609,phe-act|b1714|ECK1712,ATP binding
27610,phe-act|b1714|ECK1712,ATP binding
27611,phe-act|b1714|ECK1712,protein binding
27612,phe-act|b1714|ECK1712,protein binding
27613,phe-act|b1714|ECK1712,protein binding
27614,phe-act|b1714|ECK1712,protein binding
27615,phe-act|b1714|ECK1712,protein binding
27616,phe-act|b1714|ECK1712,protein binding
27617,phe-act|b1714|ECK1712,protein binding
27618,phe-act|b1714|ECK1712,protein binding
27619,phe-act|b1714|ECK1712,aminoacyl-tRNA ligase activity
27620,phe-act|b1714|ECK1712,aminoacyl-tRNA ligase activity
27621,phe-act|b1714|ECK1712,nucleotide binding
27622,phe-act|b1714|ECK1712,nucleotide binding
27623,phe-act|b1714|ECK1712,phenylalanine-tRNA ligase activity
27624,phe-act|b1714|ECK1712,phenylalanine-tRNA ligase activity
27625,phe-act|b1714|ECK1712,phenylalanine-tRNA ligase activity
27626,phe-act|b1714|ECK1712,cytoplasm
27627,phe-act|b1714|ECK1712,cytoplasm
27628,phe-act|b1714|ECK1712,cytoplasm
27629,phe-act|b1714|ECK1712,cytoplasm
27630,phe-act|b1714|ECK1712,cytoplasm
27631,phe-act|b1714|ECK1712,phenylalanyl-tRNA aminoacylation
27632,phe-act|b1714|ECK1712,phenylalanine-tRNA ligase activity
27633,UniProtKB:P0DP89|PTN001826989,acetolactate synthase activity
27634,UniProtKB:P0DP89|PTN001826989,valine biosynthetic process
27635,UniProtKB:P0DP89|PTN001826989,acetolactate synthase complex
27636,UniProtKB:P0DP89|PTN001826989,isoleucine biosynthetic process
27637,UniProtKB:P0DP89|PTN001826989,flavin adenine dinucleotide binding
27638,ybhT|b0762|ECK0751,xenobiotic detoxification by transmembrane export across the plasma membrane
27639,ybhT|b0762|ECK0751,xenobiotic transmembrane transporter activity
